,Year,Round,Seed 1,Seed 2,Team 1,Team 2,Offense 1,Offense 2,Defense 1,Defense 2,Win Pct 1,Win Pct 2,3P 1,3P 2,Streak 1,Streak 2,Score 1,Score 2,Winner
121,2022,Sweet 16,8,4,North Carolina,UCLA,77.5,76.4,71.7,64.8,72.7,78.1,36.2,35.1,73,66,North Carolina
122,2022,Sweet 16,3,15,Purdue,Saint Peter's,79.8,66.9,68.8,61.8,79.4,63.3,39.1,35.3,64,67,Saint Peter’s 
123,2022,Sweet 16,1,5,Arizona,Houston,84.6,75.8,67.5,58.9,91.2,85.3,35.4,34.1,60,72,Houston
124,2022,Sweet 16,11,2,Michigan,Villanova,73,72.6,69.9,63.1,54.8,78.8,34,35.9,55,63,Villanova
125,2022,Sweet 16,1,4,Kansas,Providence,78.6,71.8,67.5,67,82.4,83.3,35.5,34.3,66,61,Kansas
126,2022,Sweet 16,11,10,Iowa State,Miami (FL),66.5,74.8,63,71,62.5,69.7,32.1,35.3,56,70,Miami (FL)
127,2022,Elite 8,4,2,Arkansas,Duke,76.9,80.2,68.5,67.1,75.8,82.4,30.7,36.8,69,78,Duke
128,2022,Elite 8,8,15,North Carolina,Saint Peter’s,77.5,66.9,71.7,61.8,72.7,63.3,36.2,35.3,69,49,North Carolina
129,2022,Elite 8,5,2,Houston,Villanova,75.8,72.6,58.9,63.1,85.3,78.8,34.1,35.9,44,50,Villanova
130,2022,Elite 8,1,10,Kansas,Miami (FL),78.6,74.8,69.9,71,82.4,69.7,35.5,35.3,76,50,Kansas
131,2022,Final 4,2,8,Duke,North Carolina,80.2,77.5,67.1,71.7,82.4,72.7,36.8,36.2,77,81,North Carolina
132,2022,Final 4,2,1,Villanova,Kansas,72.6,78.6,63.1,69.9,78.8,82.4,35.9,35.5,65,81,Kansas
133,2022,Championship,8,1,North Carolina,Kansas,77.5,78.6,71.7,69.9,72.7,82.4,36.2,35.5,69,72,Kansas
134,2024,First Four,16,16,Howard,Wagner,75.1,63.5,74.4,62.1,52.9,51.6,37.4,32.2,68,71,Wagner
135,2024,First Four,10,10,Virginia,Colorado State,63.6,76.4,59.5,68.4,69.7,70.6,36.3,39.4,42,67,Colorado State
